spt_id,cv_fold,is_bb,p_lyric
65ACnVMmePTp8Xdk11jP2y,4,0,0.7035008130954293
2YlZnw2ikdb837oKMKjBkW,0,1,0.486628349061291
1WThEmIxSyaqG6fVsyCmcL,2,0,0.4129830917874396
71BGZTni94TaPoMjPgDHKj,2,0,0.22800079005313748
7vRriwrloYVaoAe3a9wJHe,3,1,0.5962131837307153
09ZzQ0L2JGm1PHMCcUL9es,2,0,0.3371913580246913
05g8odKZNtmjsf37iVe26n,1,0,0.14910167033655833
2TR7A4ulH9R1PNwMyd8o8U,0,1,0.7685725055036282
6Sn7PcMw0AxV5pB5epgbaX,4,0,0.13653236790343468
0XrA3wDvlZEWUuIKK7WRqd,2,0,0.2677469135802469
42UaTVeWaNaME7ttu61ykG,3,0,0.5287784679089026
6AvfZXpbb6r35DfF7gHPRq,3,1,0.5139636530940879
7iMoHcQI7dE0l8XfejXAdX,1,0,0.3773061822170775
1NpW5kyvO4XrNJ3rnfcNy3,2,1,0.7288670867417518
0SqUFLaRXwufRUsJ0t4dXB,3,1,0.3291357598757978
1IMDvlrTNMRgAV4lY33Q5v,1,0,0.5543174937048829
3wx2kQWPn9p5UppQbNhPAk,0,1,0.7783262981969767
2TREpB5pOlxXpzbREZn1LN,0,0,0.498616317451227
4SSnFejRGlZikf02HLewEF,4,1,0.2975147488523859
0a74XCJcWX9mFvLUMdmjNV,0,0,0.13499592246349804
3fNaQSMgFrYTkTshRX7J1u,0,1,0.7782446812845616
6QFCMUUq1T2Vf5sFUXcuQ7,4,1,0.7969888553918326
1nueTG77MzNkJTKQ0ZdGzT,3,1,0.7472868756450847
01uqI4H13Gsd8Lyl1EYd8H,3,1,0.2251931075460487
22VHOlVYBqytsrAqV8yXBK,1,1,0.5284843377833129
59CfNbkERJ3NoTXDvoURjj,2,1,0.4407608695652174
5L8C1PZGCpZf8STcN79H5j,3,0,0.5651467935050024
0CiRnuzUmOlm2rPxRTD2nY,1,0,0.5022129929127985
5Eg4TsPcqNbIjd8ADMZosg,1,1,0.5641669087314023
7auPqljdHNJQdfGmoIJv8T,1,0,0.15813332913948144
4RVwu0g32PAqgUiJoXsdF8,4,1,0.6683671066407618
1BnnIIWBEzKEeri6z0Rlen,2,0,0.39305555555555555
5z3pmQEfKB9AwN9aFn4PQn,2,0,0.2822671156004489
1EJIcDYXwSqipW5dFe4uJz,1,1,0.519399735135883
7JE9Sz07lBFG2j020vnx7C,0,0,0.0777079048655848
6TDZDeTpzDl4v4cbqECsmQ,4,0,0.38816170475423123
39Yp9wwQiSRIDOvrVg7mbk,2,1,0.8418109668109667
77lGafvlU68CeHgB2pkHC9,4,0,0.5519587568217545
2TAVBD7uYxrkp5Ca3nCyan,3,0,0.12042695729096015
0W6I02J9xcqK8MtSeosEXb,0,1,0.8139339981881989
08wUcJKJ4TvbPOYwfzavt3,2,0,0.2718253968253968
3RiPr603aXAoi4GHyXx0uy,3,1,0.47853554582489344
1ZIKpMTRPqhwAoVXWY3tXI,0,1,0.30800267512455143
01vv2AjxgP4uUyb8waYO5Y,3,0,0.2656108597285068
4ExfBQfuuU0v07p428cmLD,1,0,0.4107961051939492
05K6g4II3MhrAdX2oOl72y,4,0,0.26490468124916106
5lNuqFVMca4vPupY10cH0J,2,1,0.3371913580246913
5wsqsHO57y8iWki0KErnIu,4,0,0.31334544750937693
1rq48Sf5rX0NHj85aXUNEb,3,0,0.1810859456135556
0Ooyozkp0kmElMwAzFFZLR,4,0,0.2238503158645729
3Dv1eDb0MEgF93GpLXlucZ,0,1,0.6372721438499286
1gugDOSMREb34Xo0c1PlxM,0,1,0.675679004875548
6tiKwZppNjrls8RsPQwK6r,1,1,0.6530322242304419
2FQrifJ1N335Ljm3TjTVVf,0,1,0.7110668930169705
4k80K0b6KZ2QjAYkXON7q6,3,1,0.37064636661940537
0K2rV3vi4Kcn0a60XkiFkK,1,0,0.2504428073551482
4wkQmYpAaMe41Rc3sYZ7Vz,0,1,0.5705286375375684
1Ib5tLTFz8teJPcxZycpj3,2,0,0.7474489795918368
7seTcUFOhn5caSDbiSfsp0,4,1,0.7836512226472103
7a86XRg84qjasly9f6bPSD,0,1,0.3159148829612213
1pVVCHc8awfVbVmAlfpjRL,2,0,0.2638888888888889
60bwbplTn6F5WGlDbFizH4,4,0,0.14740765987047308
7a5WVvAqdpvoZ0DZmw9LgW,1,0,0.602183107165616
4BY8C5eGptvIsmVakAD5kw,4,0,0.14178323497322085
2GyA33q5rti5IxkMQemRDH,2,1,0.4407608695652174
7hiBhOh4s8G0xmGYBAjyuw,4,0,0.4870825097982592
2KtGiBi5CrX2ERPD2PAS34,0,1,0.7827553460187163
1HXy5I3HTWq8OvxCn0z7G7,4,1,0.4473055170489704
69uxyAqqPIsUyTO8txoP2M,3,1,0.6260747544329633
5kNe7PE09d6Kvw5pAsx23n,1,1,0.7809746173923885
2diG4h1sYNUIsFuOrdI9Dz,3,0,0.6720248049052397
7GKa1bqDrR3X86WJbPhdjI,2,0,0.21877505210838544
41NNPqgD7ZLIMfHLSZHF4A,4,0,0.39604064212508344
0FHIq5cBB5ef1G15erWB4w,4,0,0.17385688772686825
2KqJC0koTBUyDlsMt5ok1V,1,1,0.6781601658447448
6ehSzG0xtmu08y44FK3c3w,3,0,0.4162464985994397
4nK5YrxbMGZstTLbvj6Gxw,0,1,0.7055994580483614
0qXB712p0kz9oBUnyYFlr9,3,0,0.7472868756450847
4R0wmsPPh4ykxTidxkh8wZ,3,0,0.5500593375768691
7nERlpaH7QghaO7jC60Xtu,3,0,0.5630232542674939
4bIm4FMRH7wDXsOEHHEBz2,4,0,0.5933358132422218
1WoOzgvz6CgH4pX6a1RKGp,2,1,0.6821299171842651
3rHKQceCHKNPfkyDLQUtLB,3,0,0.25816993464052285
0owLVkfqH7az9VpCeYnTLC,0,0,0.16244733971559253
3f6GtDW4mmQGyR1evmZgoH,4,0,0.36412904998939416
0MA2KPJSwDlyuZsn9AObCe,4,0,0.3089290039407795
4mbVBOnlDb9pNl997oyyXR,2,0,0.2385281385281385
0336UwEBwBBao8uWCuugYr,0,0,0.4460434157349891
7AbMI7lGeKQDEnIDpmSvHn,0,0,0.315942520143778
4L9Ds4mpD3SuYoWwFUlv16,0,1,0.480260016645259
7l0u38sWDqqk6TySNOZtO3,0,0,0.7399890201238634
2ZDVBd7dVE7LUkzRJ4Z33k,4,0,0.6701413898045455
7HLkxwqysaWLC0hOAGkboA,2,0,0.27469135802469136
7xDd7gl6AGgpiOz5trz4dM,3,0,0.4162464985994397
5zUQZjVB6bfewBXWqsP9PY,0,1,0.6608900156269755
46IZ0fSY2mpAiktS3KOqds,2,1,0.3760802469135802
3ut6ZIaZrFaZOHbpO5ptDA,3,0,0.26674968377929403
2kJwzbxV2ppxnQoYw4GLBZ,1,1,0.5373919194723524
0BSAoLiwvKwwwu4V2F1LU5,1,0,0.2450809103715735
0gqysuo5JAFi4J1chidYzK,2,0,0.39305555555555555
2lMnOVKVY39zI8Op6KukTg,2,0,0.21119929453262787
4krZBMENG6coQYEaZkVvHP,1,0,0.22949359449610063
3TGRqZ0a2l1LRblBkJoaDx,2,1,0.8050233009249403
6wmAHw1szh5RCKSRjiXhPe,0,1,0.7204046004868342
3EWHYQR0hpbW4Uns2wXn2M,2,0,0.5986394557823128
4VUwkH455At9kENOfzTqmF,1,1,0.5228055074448791
3ZCTVFBt2Brf31RLEnCkWJ,4,1,0.33876255609088785
6RNzAJwQ0v61Z0emjsrJu0,1,0,0.13245149438602427
17phhZDn6oGtzMe56NuWvj,1,1,0.6537083301819531
4au7FRcgZzChASRYu279xH,4,1,0.7311310468028029
39UYMljdF8EHcry9izkB0h,1,0,0.6699619153594417
7rPLYmabWMobWhoIqZe6rh,4,1,0.5925874030084182
1sFqfjMzxrwyvhL8785yUL,1,0,0.15596207721701227
4NYwy0R3NdvORX2B6OZXBT,2,1,0.7474489795918368
1I93YiKgu2P5pwprWmziPI,2,0,0.5467132505175983
4OFDoLXwsOTG3XpQIwm31n,3,0,0.14705882352941177
017PF4Q3l4DBUiWoXk4OWT,4,1,0.3984487518799045
3sITSLYWVirVIeYQi6BGnR,4,0,0.479485289001732
1No2CqopteR18XVL4RJHNO,4,0,0.37028614939320664
4jbmgIyjGoXjY01XxatOx6,1,1,0.8174445959765211
29gsi1zZrZxdStACmTQB0Z,2,1,0.7834233730750123
0hquQWY3xvYqN4qtiquniF,0,1,0.7036512636170223
5gLAzsggXSYANkyhByrPhj,1,0,0.4442731949057519
5KONnBIQ9LqCxyeSPin26k,4,1,0.44694718179850784
60nZcImufyMA1MKQY3dcCH,0,1,0.726244848049863
3Klyjz0u1mHmE8n1x0PA6N,3,0,0.4532240756999317
5odlY52u43F5BjByhxg7wg,3,1,0.501360544217687
2uvCz2eDTuFbtqfOThHNVZ,0,0,0.15746318915761026
10xuH52YSXHWFwCaF1fsDd,0,1,0.6928970702440012
5sO3dlWR9R6ZsBful1axop,0,0,0.24596069106940824
3k3NWokhRRkEPhCzPmV8TW,0,1,0.31504981454962294
0rFZaQ4crlGAzuCjWCQ2xu,3,1,0.7463037634408601
1kAqJ6mrYgpG2DTybn2RG4,3,0,0.11896628993717917
4wFUdSCer8bdQsrp1M90sa,2,1,0.6025023315541049
100fEZFV7ONBO7DwB4xTqa,1,0,0.27603846464490056
6SpVp6ttad3XJOsjKBZwaq,1,0,0.5181063843889165
0s4vH44Dc6VwPdmW2k6YXR,1,0,0.13438090526145186
5TqBAOIBe0bQA0spNdcG3k,1,1,0.6649986426174234
0bHA8LApeZHv7ZlhVUWg8X,0,0,0.31874635108664134
2Auzo2tKwP2fIQPKBZ11s0,1,0,0.4217515241995691
22oEJW6r2rMb9z4IntfyEa,4,1,0.5684188674284555
1j8z4TTjJ1YOdoFEDwJTQa,0,1,0.7787198453507379
3j6CeoBBlm40Msn1JE1SPD,1,1,0.7317442520545568
7nUflbCfoSFYiBOGH5D81R,2,0,0.6480067064083458
2foGtJpz3PDELLCWu2gCe3,3,0,0.07878787878787878
6XFKj43f1HnKnfKmuPtBfG,3,0,0.37926281623760616
0JzsS9y8MA3rtDwyyYbFr7,3,0,0.45959079283887466
65VKOL7hGP4CRV6TdWjtLT,1,0,0.2856233739682718
4B0JvthVoAAuygILe3n4Bs,4,1,0.7454928672932025
6xyJHp3nAJGOc2Xy7ACsg1,2,0,0.6252705627705627
5tckzAI9BAU2GK5iYHPpjz,3,0,0.17973856209150327
2Gyc6e2cLxA5hoX1NOvYnU,0,1,0.7153023326921578
5KodOrv9iFso1iYp82eVhF,0,0,0.22474534931354917
6vNfvtQwB8eGn3DnSXyk9N,2,0,0.2834556747600226
5NxOosmXq5McWniefCbprW,1,0,0.7938161854753994
56sxN1yKg1dgOZXBcAHkJG,1,1,0.5309553921577633
273dCMFseLcVsoSWx59IoE,4,1,0.7455643368744472
7BKLCZ1jbUBVqRi2FVlTVw,3,1,0.7149636433218522
2sATwoh0uEuNziKfgqjrjL,3,0,0.5139636530940879
0BMTvBsRQfJLNfW0GYPZ1B,4,0,0.1275794850448772
6gTJaPuj8DT8RjuDJyBgzP,0,1,0.35060635734851436
4z7gh3aIZV9arbL9jJSc5J,3,1,0.44845049130763415
4roDTLs05yU9RpSBqwfKQ3,3,0,0.37437641723356
3V6ktv9W5fdOCmmEnYYZaH,3,0,0.6554724429899745
4q0OK0HRaLd2Wzz23GeApJ,0,0,0.25506953965204
7edN1zsBhEfrO2OJhhIPw4,4,0,0.24160025830022983
2lEeh87BISbHK5XjsMlCiq,3,0,0.22040579227935977
1Slwb6dOYkBlWal1PGtnNg,0,1,0.610335483053387
0NXdEilH0yJc3HOODuMIEL,1,0,0.17006271033593123
3yII7UwgLF6K5zW3xad3MP,4,1,0.7374304571152854
4tYFy8ALRjIZvnvSLw5lxN,2,1,0.8620218579234974
488HG8lR11JswT2YgcWGRB,1,0,0.5411459351707605
6sZQyx63X4cUvXV7Uw1YBw,1,0,0.3681235610682703
3c8QXE2NQBVrtMSTXAofor,1,0,0.36908704691949973
5gcHwKLoaEmZqaj5p8y6W2,1,0,0.18361545492491257
6oeLRk6L06XqWiP2830u90,4,0,0.1640272671260003
1vPMo827Rf7HQbS49ncYxy,0,0,0.32367888304790565
2GjMaJ7DacMIkgoe8oMXGg,1,1,0.4867765064938249
5pyVqlqThcxI7tPDjHIzPh,1,1,0.43271343990035976
3PfIrDoz19wz7qK7tYeu62,4,1,0.424637679572486
3leU60CmDPdaQr6AAzZfaf,4,0,0.1047670975988322
2tpWsVSb9UEmDRxAl1zhX1,2,1,0.4129830917874396
2UMeGWmUri9RVpmckPV9Jt,0,0,0.36682999235355185
0VeY09ocN1OPvmvKrRd5q3,3,0,0.6720248049052397
6Ozt2lFtENwNEkdTygR6k7,3,0,0.1140819964349376
2Kh9rsAMKERCnPa9nRMxKv,2,0,0.6983313817330211
7bBvrOOwK8xLCziAyTD7Mo,1,0,0.40758657905201257
0t7fVeEJxO2Xi4H2K5Svc9,2,1,0.5911719233147804
1uTMc2fWzwpGjH498FMrQT,4,0,0.21799727831886792
2GxrNKugF82CnoRFbQfzPf,2,1,0.9166666666666666
0PDUDa38GO8lMxLCRc4lL1,0,1,0.12946390639844244
6j9iyrrmqWlQZ5SD1hSTaq,0,1,0.4231976450302124
2tDo8TqJfrQGwtUHxRXP7A,2,0,0.49154040404040406
4DSmjbIBldQ2oeq178I5Du,1,0,0.4925876853185957
4FdPnT2cFrpWCmWZd7GXc3,4,1,0.665090065752009
6KBYefIoo7KydImq1uUQlL,4,1,0.6841286546559612
4wFjTWCunQFKtukqrNijEt,4,1,0.6758593509899621
7GgWAITsYJaRM3r50rfh5w,2,1,0.3371913580246913
4X5f3vT8MRuXF68pfjNte5,0,1,0.7465159000188778
4cluDES4hQEUhmXj6TXkSo,2,1,0.6196750109793588
0q75NwOoFiARAVp4EXU4Bs,0,1,0.7671715489218597
5A6BJLZArq1MPjsnmcuk5f,4,1,0.5705447333625834
5QDLhrAOJJdNAmCTJ8xMyW,0,1,0.7308191897857658
4ADNavlMOA9rx9hKw51PCW,4,0,0.6953044227369426
645og273nQFbY3Tmc1twSR,4,0,0.4813096862116925
0Dc7J9VPV4eOInoxUiZrsL,1,1,0.7402141789984865
18vFT7KICrGAJB0BiK0HPn,1,0,0.609000946896799
1Ip2m42GTwiaG20hW7dtuZ,0,0,0.5526269809371644
2V65y3PX4DkRhy1djlxd9p,3,1,0.5435525826830174
3j1xkzTW8owIphkWV51V9s,4,1,0.7337242887683676
2tHwzyyOLoWSFqYNjeVMzj,1,1,0.7674901344658501
4detZaj6qfObdW7h9cHnFz,1,0,0.16092491972985634
3BFXgZr628FqwDP3pQCgvk,3,0,0.4171114599686028
5BrTUo0xP1wKXLJWUaGFtk,3,1,0.8156759906759907
1LoriJC05IrHIDwj3q0KC1,4,1,0.453636030388564
4LfkoDOt4mhrbo8Ndk37sQ,0,1,0.8705089109419659
0XdGQteo5INHpsDoncsDDq,0,0,0.06994172550952518
0DiDStADDVh3SvAsoJAFMk,3,1,0.6720248049052397
35mbcaHv0tGU3LksXeLMKM,3,0,0.23953217650696643
7JJmb5XwzOO8jgpou264Ml,1,1,0.6700003959607166
5qxPabNDnJQ551Tf4v6k3j,4,1,0.34279836178866047
6BtmXhTJMM9sBTHeYYASGz,3,1,0.36613756613756615
23pL9muwrxg6ZZTp0oErBL,2,0,0.44830246913580246
3qV6M1cI4McX7xSLzLQa3H,0,0,0.31994559997610256
6vt0I1cw1YmAIKDJvHVIM5,1,1,0.8320666947220404
3NVO7DaMPP3RZEi8ilyvW5,2,0,0.699666645780947
2Zo1PcszsT9WQ0ANntJbID,1,1,0.6572916484619121
5DytoQiHZs79ksP2Re1RmZ,2,0,0.23314535046004917
3xkHsmpQCBMytMJNiDf3Ii,0,1,0.4267044810883942
6SwRhMLwNqEi6alNPVG00n,0,1,0.7980203371362388
6Vpxd1nbOBGlXPDkQX640E,4,0,0.5063735747471626
6RtPijgfPKROxEzTHNRiDp,0,1,0.7518975344467741
7cSgDrUh6ZAv25JgOPlyOB,0,0,0.6034974302068657
4XkmtOHgvRbINOOctmsX3M,0,0,0.3800556569565013
7AZfvK2OPF21vBJDmTdn8p,2,0,0.2569444444444444
09qyIW5B7MuNUxQnDIZfVG,1,0,0.3903859124054156
7AaF6tFXgW779oBVBsyjw2,1,0,0.5682615768838833
1CDBn2Lm7E63XKQDsdCq6O,1,1,0.8277463185719819
6uBhi9gBXWjanegOb2Phh0,1,1,0.4048205669843606
5z0Wa1EiCoaUafx83WszRY,0,0,0.34088811769447425
6D8y7Bck8h11byRY88Pt2z,4,1,0.7683466647801076
2SWqkpJmHPnLFaEf4HW7xr,2,0,0.2606074481074481
0jdny0dhgjUwoIp5GkqEaA,1,1,0.35390489874703185
3N18UD3tL8TPKsiUWN9YRR,1,0,0.43088904782640297
0QBzMgT7NIeoCYy3sJCof1,1,1,0.7245241839913726
7cccb7pKQqOP9JntsWokzA,2,0,0.731962481962482
7gwLQ4tZ5UdZ7qNcDyJ8wr,3,1,0.7825320512820513
3yOlyBJuViE2YSGn3nVE1K,1,1,0.8451075458462372
2s1sdSqGcKxpPr5lCl7jAV,3,1,0.6436238719820809
6BcJ2cGaF5tm99srYCOjfX,1,0,0.35591850789087703
33aow0AcXYvT1FoWNzMcqN,0,1,0.8703519502416336
0n26pelcG2JrPeIhuA7YNh,2,0,0.4804292929292929
4Dvkj6JhhA12EX05fT7y2e,0,1,0.48510134892918044
5os4iDInR4chqaCdXi895k,2,0,0.4271083854417188
6fLl1Lyamq6gZtJy6P6p4p,2,0,0.2222222222222222
5IyRSZy0R7UdweNISjf5qS,0,0,0.28693059144192534
4e4fqjx0Izh4svvTef1z7e,3,1,0.6919793715294973
0mW58kig39aueBh99f6yGz,4,0,0.25161176556396
3KwwE4sgCzMaKWq6QBebmX,0,1,0.8461732027298803
3TlvxWnRN53CjcDmGKCEkH,4,0,0.5368231297617841
55h7vJchibLdUkxdlX3fK7,2,1,0.626010101010101
72TFWvU3wUYdUuxejTTIzt,0,1,0.7522258451827112
6VjruEUTeIg64bWT5vcVa1,0,0,0.16558256121579107
6NFyWDv5CjfwuzoCkw47Xf,4,1,0.608773515336507
7m9yPkhvTfTlYEf0whUrNb,2,0,0.27469135802469136
6Uj1ctrBOjOas8xZXGqKk4,0,1,0.7471972884660999
55n9yjI6qqXh5F2mYvUc2y,1,1,0.5771283412108525
52PiyZoav11ZSAoHPqSlzh,2,0,0.6252705627705627
3G6hD9B2ZHOsgf4WfNu7X1,0,1,0.4765326948257293
3vlu7Y9U9HXxqSmQecmKhZ,0,0,0.714481868680644
4M7aciOBSbGnh1bN3YbuS0,3,1,0.6720248049052397
3QdIqc6wkjB9yi5rSZCIZt,3,0,0.20196078431372552
0EoJCSeuAq9Ilw2AesTBUu,0,0,0.698213183972895
5jE48hhRu8E6zBDPRSkEq7,0,1,0.8220655670004873
1iyXU0LHY9Irw7oohGf7hb,1,0,0.21063416528353832
6BiHk2V58JF1kFC9Tmd8A8,0,0,0.41144974605656626
1kWAhf2TJPkpiSgTnp8Ure,0,0,0.7000197500460108
2Fxmhks0bxGSBdJ92vM42m,4,1,0.4201149944665266
29ENMAdmNy0byJdF21AhGa,1,0,0.4743229857458802
6qJpNazUWvk1AIJgUcEc78,3,0,0.7379946147399205
1dE8Mq801cWJcCS23zPZWY,0,0,0.27558692253793854
4hQ6UGyWQIGJmHSo0J88JW,4,1,0.6020878302391562
4BhKsrfLowNbN7F3JVhI8i,1,0,0.5403566372542606
6TwfdLbaxTKzQi3AgsZNzx,3,1,0.5431084393037541
3NJG6vMH1ZsectZkocMEm0,1,1,0.6760696788499784
5sjzuV5VngL4KmhYCf8ic3,3,0,0.1925133689839572
66cHMCKOLn2fyAjGjFBAmZ,1,0,0.565803916853285
4aHbJ31mNdQ00X3VVT48YT,2,0,0.35694444444444445
0mWKj5e39wq9aXDvK52Bhh,4,0,0.4111053997809913
4YSDzX9bIQDwkBqFfYL9wI,4,0,0.31305419026010695
