spt_id,is_bb,p_audio
4qQwGRtGT7l6ckQtdPEFd4,1,0.6734693646430969
3cXEhlI2PKHEjDt39I2upA,0,0.6557376980781555
2phNY2bHpAbROCrpAZw2R2,0,0.75
0ltWabjFKp4e1qqS93DI2n,0,0.4461538791656494
6qzJH7vax8R2ywupGjViy2,0,0.09090909361839294
6J5sxraPPZ4b0CVOGAgpXj,1,1.0
4l0Mvzj72xxOpRrp6h8nHi,1,0.3571428656578064
6CThut6kPrjot0pTJOTEer,1,0.3461538553237915
1V3WzyG1pYRlWHtbT5XYH6,0,0.5128205418586731
6vnToAh7RIRYU4XMM2Wir4,0,0.4615384638309479
0QY5rPPBmMZMBVvmDckQhx,0,0.3333333432674408
1PHXS9pkvHwUbRPnA5XyHn,0,0.3333333432674408
3DarAbFujv6eYNliUTyqtz,1,0.6734693646430969
0AS63m1wHv9n4VVRizK6Hc,1,0.7323943376541138
45XhKYRRkyeqoW3teSOkCM,1,0.7323943376541138
4cktbXiXOapiLBMprHFErI,1,0.8333333134651184
4ptlAXjTGJgjrxGQ7EGn4W,0,0.6557376980781555
6KeD9SvXkjmbgKxOT2dy3K,0,0.1764705926179886
3CRDbSIZ4r5MsZ0YwxuEkn,1,0.75
6OhoxQCOlfQaeEyYQ9vHfA,0,0.5283018946647644
1h46YgHBuJqwJ50efAN4yT,0,0.38461539149284363
58q2HKrzhC3ozto2nDdN4z,1,0.6734693646430969
78Du4CMFgnhdlG33gblkiP,1,0.5283018946647644
1ms5tNNdPouTtcD2oVF9Oz,1,0.8269230723381042
3Ws514Z32R5RStEknopqFP,0,0.6557376980781555
0FDzzruyVECATHXKHFs9eJ,1,0.4461538791656494
1McB83bDNHKktZYh6GSSSy,0,0.5
67g3peWMWu7Vbq7aZNe1Ts,0,0.8269230723381042
7COfe3P7KgfwDwIRB8LIDw,1,0.4461538791656494
578Eooad7oUyn4stovZiPg,1,0.6557376980781555
1jMjqKIBm7r94LnsPVHD0z,0,0.0
6Nt8JXqD73iPp1tJLJduaQ,0,0.1764705926179886
6rVuwfysYo1Bp4Hoc4YuE0,1,0.4615384638309479
4YzYSRZTMgVngQP1iL38RI,0,0.75
5R4fsCui16zT31xp9rsRkm,0,0.10000000149011612
7pNC5ZIKtwUK0ReSpM3P9f,1,0.8275862336158752
762DNrRoNdC6IyKWcPY0Vu,0,0.6285714507102966
6irE4Fbjbry3czv7mTxVSB,0,0.7323943376541138
35rSpXB5bk9ega9jsjcRts,1,0.6315789222717285
0YpzP03QziAgqcZSCtjbl2,0,0.4461538791656494
1rqqCSm0Qe4I9rUvWncaom,1,0.36000001430511475
3Z30Gh3iEhTeQiVM47sZLf,0,0.6875
5Xg5bGbWHToIMSsqWxOsej,0,0.30434781312942505
5WvAo7DNuPRmk4APhdPzi8,1,0.3076923191547394
1ahAuX3F6tDdNRfMdiLsv6,1,0.6734693646430969
0KKkJNfGyhkQ5aFogxQAPU,1,1.0
7rKR1MvQKOminlLVUmZhwN,0,0.75
3qhlB30KknSejmIvZZLjOD,1,0.6557376980781555
6JaPUxse2AsI0df7XXvetF,0,0.0
6f5ExP43esnvdKPddwKXJH,1,0.4461538791656494
0rCFRyEy4WXjRXNpO80Dzs,1,0.5128205418586731
5WcAw6NAzt2cMDILhHnySb,0,0.0
2d8JP84HNLKhmd6IYOoupQ,1,0.6875
4bZd0nRuX8HyjeXAUBczvm,1,0.6875
5xzzxWj8a1YBbNZhNLqWuQ,0,0.1764705926179886
5JfzG6442R2JvJXBDfUXZW,0,0.5128205418586731
0SZRWZnSbvPmTVWcOjoQoo,0,0.36000001430511475
3HVWdVOQ0ZA45FuZGSfvns,1,0.7021276354789734
5hRkInDMxslZd6KTkIkNYd,0,0.5283018946647644
2nbzkK3mlo8LWB4t73iloJ,0,0.5555555820465088
6K8qKeWo5MsFED7wCR6Kop,1,0.8269230723381042
6wJwkMo278iWVlWl1XQ4WA,1,0.6557376980781555
1PC0GlgxnHDhqtuUQ7v0LJ,0,0.0
1BZG99C7Co1r6QUC3zaS59,1,0.7021276354789734
6v3KW9xbzN5yKLt9YKDYA2,1,0.8888888955116272
3nB82yGjtbQFSU0JLAwLRH,1,0.2777777910232544
5jsw9uXEGuKyJzs0boZ1bT,1,0.8275862336158752
7IYoh1u7dFM1xIWSEYd5B8,1,0.5384615659713745
0lxCvY5L6XpFWPDH3iq9yx,0,0.0
4UPf2eHnblndIwxepTF0AP,0,0.4615384638309479
3CbPsxgJB53v51wWqcY6oD,0,0.1764705926179886
7q8jJ1XZEliBakZSUMFde5,0,0.6315789222717285
0nJW01T7XtvILxQgC5J7Wh,1,0.5384615659713745
5WaItWNLLLJ2P2AZyrsg9v,0,0.1428571492433548
3B54sVLJ402zGa6Xm4YGNe,1,0.6315789222717285
51ODNNDZm21HU7wI7cccRr,1,0.6734693646430969
4gbVRS8gloEluzf0GzDOFc,1,0.75
4q5YezDOIPcoLr8R81x9qy,1,0.5128205418586731
6rPO02ozF3bM7NnOV4h6s2,1,0.6557376980781555
4Ce37cRWvM1vIGGynKcs22,1,0.7021276354789734
5M8goiFYynmNxhueYW6grR,1,0.3461538553237915
3vv9phIu6Y1vX3jcqaGz5Z,1,0.5
2McT2fkH0VDqPsbiB9HWPq,1,0.5128205418586731
1M4OcYkxAtu3ErzSgDEfoi,1,0.36000001430511475
5Y35SjAfXjjG0sFQ3KOxmm,1,0.30434781312942505
76YkEVUWvMTwZVlxhYG4Mm,0,0.30434781312942505
789CxjEOtO76BVD1A9yJQH,1,0.5283018946647644
1g0pdNC4sLKV0bGBV5ngcW,0,0.1428571492433548
6GsAD8PgHxmEuIPTG8GP3M,1,0.7323943376541138
26rdOwwjC2UnweK3xeS58u,1,0.3461538553237915
6Knv6wdA0luoMUuuoYi2i1,1,0.75
50DKBnjijGJ2d0WV5nqNTS,0,0.5384615659713745
5ya0TmUQw2wHMkq36rPsnd,1,0.09090910106897354
6Qn5zhYkTa37e91HC1D7lb,1,0.75
5qrSlOut2rNAWv3ubArkNy,1,0.3076923191547394
6B1iDt4SJmWFUeC61V4W7S,0,0.4461538791656494
4EKH0ajMHXTkq4ztWuztVH,1,0.3333333432674408
0puf9yIluy9W0vpMEUoAnN,1,0.6315789222717285
5Ut5dDKfBUCMsWQbc3Lgyi,0,0.5283018946647644
2vcyfSrV7QKkxvMMl3EwRv,0,0.5283018946647644
5PUawWFG1oIS2NwEcyHaCr,1,0.4461538791656494
51eSHglvG1RJXtL3qI5trr,1,0.5283018946647644
1qoa9LMGkjuLJuxf8Uy5OI,0,0.1428571492433548
7l4feIUBXoYNfXwUAfeAto,0,0.30434781312942505
2kwqblYAbloVXhyBVcxEw5,0,0.4000000059604645
45Egmo7icyopuzJN0oMEdk,1,0.75
5BJSZocnCeSNeYMj3iVqM7,1,0.6315789222717285
3S0sk6DSTgesXsUSAEHNr5,1,0.7323943376541138
26BY2zbKPBdk6CZZwmuVGr,0,0.30434781312942505
436rdO5fgKVH3HhjA0VyFQ,0,0.3076923191547394
0I6V3NmtIepabp1tg4PUIF,0,0.0
5HxyJa6E8OXdYKKfufrbKE,0,0.5283018946647644
5DzDjQNWih2eZNMeE22atV,0,0.7021276354789734
3bC1ahPIYt1btJzSSEyyrF,1,0.6875
5Wi88A08kr3Y1OZFfgwWtM,0,0.4000000059604645
1eTdTVIxLlhHwwA50vEzZa,0,0.36000001430511475
0HyuVJ4BTlsRo0MrEdBbsS,0,0.1428571492433548
53QF56cjZA9RTuuMZDrSA6,1,0.3571428656578064
35qQhUcOMO33BxV0kW8pQk,0,0.0
2dLLR6qlu5UJ5gk0dKz0h3,1,0.6285714507102966
5maiP9UMnTSgoxPX8X3bdz,1,0.75
0Hf4aIJpsN4Os2f0y0VqWl,1,0.8269230723381042
1mIETcSwoPrJCMpd4gvajs,0,0.20000000298023224
5DPJRKOh4xA5aMCabNSLCS,0,0.6557376980781555
5XLye2xYwqnq1aOFsbP1Ac,0,0.3076923191547394
66hayvUbTotekKU3H4ta1f,1,0.2777777910232544
3w3y8KPTfNeOKPiqUTakBh,1,0.8888888955116272
0uXrbzsugKdlAwxQK2IKD6,0,0.3333333432674408
4MAv7MqIlcaTBHGiUXIWiw,0,0.75
1iTWoKAdilGEmit6xhQZje,0,0.75
5xTtaWoae3wi06K5WfVUUH,1,0.7021276354789734
08ljt6NCNAgewQaMya1URa,1,0.7323943376541138
1TE8AAk9koG0UJco6ZAUfx,1,0.6557376980781555
2bT1PH7Cw3J9p3t7nlXCdh,1,0.7323943376541138
1bDbXMyjaUIooNwFE9wn0N,1,0.4461538791656494
0pqnGHJpmpxLKifKRmU6WP,1,0.75
60wwxj6Dd9NJlirf84wr2c,1,0.4461538791656494
1EAgPzRbK9YmdOESSMUm6P,1,0.7323943376541138
0NAcDFrzFFLYym7hlraGY0,0,0.2777777910232544
5lF0pHbsJ0QqyIrLweHJPW,1,0.7323943376541138
1stZ0ggEGxXvwzIRmMPdO6,0,0.7021276354789734
4reXo2zg1uhEIpUAacDb9C,1,0.1764705926179886
4Oun2ylbjFKMPTiaSbbCih,1,0.8333333134651184
4Fxj5bX8ZlTGw42BIkFwng,0,0.6557376980781555
3USxtqRwSYz57Ewm6wWRMp,1,1.0
1D0PwOIdkVjW7157VR1YOG,0,0.1764705926179886
4uJwQujdAC3c203QHqvwT7,0,0.0
7GJoMiUlL9ZBegGcIpFupA,0,0.6557376980781555
1JdWRS3PBZlSgKcPKcULtr,0,0.1764705926179886
1Nq7YzMnjDHtyqQ09NuLHM,0,0.0
2QtJA4gbwe1AcanB2p21aP,1,0.75
3ZiOxFTHhVWe4ckApB1CJd,0,0.10000000149011612
1vAUsSGNMCjy8nMT7EixHU,0,0.4615384638309479
4t2gJmhZZejXcx67SEtsuh,0,0.3571428656578064
5JiH89mHrv9oWHlD0T326z,0,0.6734693646430969
2bN0VoXCagktb6yAi9942I,0,0.5128205418586731
2aJnyNu4PQxQ2lyj5boiMG,1,0.5283018946647644
3UGIZ8qcrMTwzLbx6Kttqt,1,0.7021276354789734
4MRT0dDbhqFKl67WzhUbSw,1,0.5
0Qh38w01QRXK6KHIv0e3hb,1,0.4461538791656494
1yjY7rpaAQvKwpdUliHx0d,1,0.5833333134651184
4oR2cCQGs0Yt0Mgr2diV6V,1,0.2777777910232544
70KsMP2RIJDg6YAbKpWIcz,0,0.1428571492433548
7ytR5pFWmSjzHJIeQkgog4,1,0.7323943376541138
2XkT5kbEEWPBJ99y7AadzM,0,0.5283018946647644
5JVbvCHX10U2pLa5DEqGav,1,0.6557376980781555
0hy1SOTEn9ifXTzOwnCwEr,1,0.5555555820465088
4FWmHUJMGLhwIgNFvYm3Pb,0,0.5128205418586731
4nVBt6MZDDP6tRVdQTgxJg,1,0.6315789222717285
0EE2j2FRROnvxeHCab6Ssf,0,0.0
4rHZZAmHpZrA3iH5zx8frV,1,0.4615384638309479
3jVtllWS5CFFWLQng8sKsr,1,0.8269230723381042
1810boVAzbaxqBzAwXp2ZM,0,0.5128205418586731
3XMyREykeptNpvd0tE75xw,0,0.3461538553237915
17IcI8xMok8qFNhSPRufjo,0,0.75
0HappsAtiF5VJXo7v3jKRb,0,0.8269230723381042
1P17dC1amhFzptugyAO7Il,1,1.0
7CtxZEZ7N2HcgTfff5yNA4,0,0.3461538553237915
04aAxqtGp5pv12UXAg4pkq,1,0.4461538791656494
01aponripySMrxA2XTXjkV,0,0.0
14gdERIqymApVn9vcsbmZ3,1,0.4285714328289032
1UZOjK1BwmwWU14Erba9CZ,1,0.6875
3fBbfrWZUuWWrMQXFISr7N,1,0.75
0vFMQi8ZnOM2y8cuReZTZ2,1,0.4615384638309479
30RZAuEkYeDXvy46Iv6l7E,1,0.6557376980781555
5Hroj5K7vLpIG4FNCRIjbP,1,0.6315789222717285
5BxPJHZF1hm9O56GhBjeO3,0,0.0
5u1n1kITHCxxp8twBcZxWy,1,0.6557376980781555
6vN77lE9LK6HP2DewaN6HZ,1,0.6734693646430969
5kcogo8rmbAuu8zeQbRUGg,0,0.5283018946647644
5ru4gSTUUrctULaWvZlcad,0,0.5283018946647644
50kpGaPAhYJ3sGmk6vplg0,1,0.6557376980781555
4knL4iPxPOZjQzTUlELGSY,1,0.8269230723381042
4MagTPnkPiDuIa4P8GtW1b,1,0.8275862336158752
0fOdQh0inTrt49Olua9oce,0,0.4461538791656494
1Q9ePyZ6uZEU6Mmiux9KiE,0,0.5833333134651184
4IIknmEvthSXJInYkVNLDP,0,0.1764705926179886
5hTpBe8h35rJ67eAWHQsJx,1,0.6734693646430969
0uarRpkJ0fliqcxy5vCwqR,0,0.4461538791656494
5gA8EOXdKP9KsXsklisT3C,0,0.3076923191547394
6jfEZdUJ2Yla6h7gTJgKuo,1,0.75
5ka2ajep9OAvU5Sgduhiex,1,0.75
7DSAEUvxU8FajXtRloy8M0,1,0.75
4bIZ9j4SHomHdcTjh2rfhc,0,0.0
126oeltvIg79HHP4yAi4rq,1,0.7323943376541138
0DwClY2t9YAWHBROMIgrXb,1,0.5283018946647644
1Wu5ERJDVhEUDKSim34CnP,0,0.7021276354789734
4jPy3l0RUwlUI9T5XHBW2m,1,0.4461538791656494
0U4iRayct65wsaBMQGiLbg,1,0.6734693646430969
6aXgxeYA03veaPyHHZQaj3,0,0.3076923191547394
3CTYmzckYp8iCEnqCk4mJH,0,0.10000000149011612
3S4px9f4lceWdKf0gWciFu,1,0.75
1BsrBCypJvmRdE7opPhBAP,0,0.3461538553237915
5nujrmhLynf4yMoMtj8AQF,1,0.6557376980781555
4Tt6GiWS2V9sQjZjS2xjp2,1,0.75
5pziLFnvxKHEYk1DEabyb0,0,0.5833333134651184
5RdMiRPAp2cZfeZiNLG7Go,0,0.2777777910232544
6mXdCcFnPKQznj4CmMRmHC,0,0.8275862336158752
4G8gkOterJn0Ywt6uhqbhp,1,0.38461539149284363
43VXG87ajppI8mO1Mxo8vu,1,0.8275862336158752
436dUUwBFNBUKhYKmLAUdl,0,0.38461539149284363
5XKXMWPACPq51OiqzxenZo,1,0.8888888955116272
4WaDNrOs4CwEIvPOXTCpdi,0,0.4461538791656494
6mstsFlnLZidRE8K3JGtV7,0,0.38461539149284363
0IsIY8pfu1yaGkPUD7pkDx,0,0.3571428656578064
6UelLqGlWMcVH1E5c4H7lY,1,0.5283018946647644
4n9tc1RCBIzH94P2Q2j9Po,0,0.3461538553237915
6rMwYjoFvxKiaEH4If8ZpZ,0,0.30434781312942505
34cHrVZPJ6toBLGcuF3vnX,0,0.4615384638309479
3kXH9BQq0TyNliiP1MIE6N,1,0.4000000059604645
7lQUiU7ig8VnBUF0cHZGOH,0,0.0
1BLKbeXEpR3bIWzyp3Tf79,0,0.0
1pbHy9VBpSyZh56xuujZz0,0,0.8269230723381042
5YqltLsjdqFtvqE7Nrysvs,1,0.6557376980781555
1gg7VrHQD09dTZd8MzCsRA,0,0.0833333358168602
37f4ITSlgPX81ad2EvmVQr,1,0.6557376980781555
5ZJGv7aGdIr9IGpxzSG18T,1,0.5
4UoHr0QnT5qlvRnhKZ4nDp,0,0.0
01AbB47Hm60LTIStyzMb2g,0,0.3333333432674408
2bL2gyO6kBdLkNSkxXNh6x,1,0.38461539149284363
54PbBpquVfhfrwRwvjSXbI,1,0.8269230723381042
2oftIq7jZ1RmxtckArhNhU,0,0.2777777910232544
0ZNrc4kNeQYD9koZ3KvCsy,1,0.75
2c5auu2wlDjh3PqH35qzrc,0,0.4461538791656494
0nrRP2bk19rLc0orkWPQk2,1,0.3461538553237915
4EQV5E5z8vhfc6C99RehjB,0,0.0
2l6XDDLJeb75safurlAsiK,0,0.0
2Foc5Q5nqNiosCNqttzHof,1,0.4000000059604645
59ywHNwwchG4nZJMLyxSzd,1,1.0
4PpuH4mxL0rD35mOWaLoKS,1,0.8275862336158752
5tFep7dXGd7vEJ668wTPux,1,0.8333333134651184
5T7ZFtCcOgkpjxcuaeZbw0,1,0.6875
2g11HhWmh6h2EgnMK3WWSu,0,0.5128205418586731
2HRqTpkrJO5ggZyyK6NPWz,1,0.7323943376541138
0OSP6D8g0orNXAHhfHxgG7,0,0.6557376980781555
6Ozh9Ok6h4Oi1wUSLtBseN,1,0.4615384638309479
3uxOO2EPQCgEkpkdC0Tj7g,0,0.3333333432674408
00KyYtT6NaXwbPecina5Pj,1,0.30434781312942505
4sUznhMUu1NCVZYuO5mVkF,0,0.5714285969734192
5bcTCxgc7xVfSaMV3RuVke,1,0.8269230723381042
2RCQ5nfZGHGlxQkjoWE7Mq,0,0.5128205418586731
2iuZJX9X9P0GKaE93xcPjk,1,0.75
5Ohxk2dO5COHF1krpoPigN,1,0.5283018946647644
7l9IqDtVWJurTvkQHq1BGh,1,0.6734693646430969
3bHcQsPXda18ri3WAO1xIs,0,0.3333333432674408
5z4rXPO6B5SSMVnRfPWb61,0,0.0
2VSnwBXZLxPJoAHyDRyxrW,0,0.7323943376541138
2MxG5l4bd3HgVzEuY5EvMt,0,0.3076923191547394
41MlSJxqdr60xsfYocAgRA,0,0.0
5kqIPrATaCc2LqxVWzQGbk,1,0.8888888955116272
2XU0oxnq2qxCpomAAuJY8K,1,0.8333333134651184
4YIRHEgi3ABgwGdgJkI1Zk,0,0.3076923191547394
63r0zgb1q1a0N5HNKAn3Po,0,0.0
1kbEbBdEgQdQeLXCJh28pJ,1,0.5128205418586731
7xJYA6jhgw4vVEBFyoPGMZ,0,0.0833333358168602
7GPq5i4Dn95yDaqxdoeKNW,0,0.5128205418586731
07KF1lMPEgIMfcLnqTjks2,0,0.1764705926179886
2mlNgAeIBnL78ZriXgrRHz,1,0.3076923191547394
4tuD5dWiGkUHd5MGRDUfC9,0,0.7021276354789734
4r1p0rILitWmWr7ZYO7B4c,0,0.75
0HnaqUxvHP5LaWdmWwJpiS,1,0.75
2Vevs2eAQNNb7NTpKj5kqA,0,0.75
4HMfSzk0UsiRhulF0eb1M9,0,0.6557376980781555
7aXuop4Qambx5Oi3ynsKQr,1,0.7323943376541138
5OGZ2Mx4Cs6RCndDRycGBJ,1,0.5283018946647644
6F1qzxCuYBuUnKZz1ZOEWc,0,0.4285714328289032
1H7KnK26kc1YyellpbINEn,1,0.4461538791656494
6UW9S0skvWZ9PUvLti7aZP,0,0.4461538791656494
3Vi5XqYrmQgOYBajMWSvCi,1,0.8269230723381042
0C8HYnqsmiYxsKUaCBGZlf,0,0.8269230723381042
3ms9tJvFtCRqWMagyOnUAt,0,0.7021276354789734
50nfwKoDiSYg8zOCREWAm5,1,0.6734693646430969
4dVpf9jZjcORqGTLUaeYj9,1,0.4461538791656494
7zNFggZPMLBF6rLOz4XoqQ,0,0.0
5RAXb67yhAe5rw5Q9nSPUg,0,0.3571428656578064
5myjSxfvS8pzSMK3jJcfIL,0,0.8333333134651184
5NQJnRpJHRaupdegphntQT,1,0.8275862336158752
7tr2za8SQg2CI8EDgrdtNl,1,0.8269230723381042
1Ex29VjL0Au0nZ6WetjfH9,0,0.0
0NTMtAO2BV4tnGvw9EgBVq,1,1.0
7q6UVd7B02FlcLc7d13M3q,0,0.4461538791656494
09hVlIVHtEE1nLUv6YGZiW,1,0.6875
119BNEAhAdpxMP2lUqU1t3,0,0.0
72jbDTw1piOOj770jWNeaG,1,0.625
5DIBVDJOHh7djepAjKHWCO,1,0.5555555820465088
6jjYDGxVJsWS0a5wlVF5vS,1,0.6734693646430969
0n4bITAu0Y0nigrz3MFJMb,1,0.7323943376541138
0aYt10BH2QvudRK5rbnDnv,0,0.0
0tUeV3UblB15D5PwMPSrbw,0,0.7021276354789734
0BNmpxxtfAZKa2im1oaIyC,0,0.7323943376541138
0A9mHc7oYUoCECqByV8cQR,1,0.20000000298023224
1jAzdHn0n2mODt7ZwW9S8N,0,0.4461538791656494
2iUXsYOEPhVqEBwsqP70rE,1,0.5833333134651184
2IRZnDFmlqMuOrYOLnZZyc,1,0.8275862336158752
4S5r8rve0naIVJETA51Oh5,0,0.1764705926179886
0lsRatBUs9HNIZAmoGABzk,1,0.7323943376541138
3a9dxgyM2rbFUvmN35qTTj,0,0.3461538553237915
1LhMopPAallLeaeNutqbgS,1,0.7323943376541138
2j5hsQvApottzvTn4pFJWF,1,0.8333333134651184
3p7XQpdt8Dr6oMXSvRZ9bg,1,0.8269230723381042
7uo4haz4VHCmrjBO0sZXUq,0,0.2777777910232544
3jjujdWJ72nww5eGnfs2E7,1,0.8269230723381042
1NRrlwFxkrEr2ZnwXJAXWe,0,0.09090909361839294
0CwiF8zPjl7ESC6nDnBvPo,0,0.0833333358168602
2FY7b99s15jUprqC0M5NCT,1,0.625
4lhqb6JvbHId48OUJGwymk,1,0.5384615659713745
6yARPLK0PV4heEyh7pVMGz,1,0.7323943376541138
1S1SmyaFUHdAVAl16eZlgj,0,0.5128205418586731
4lIxdJw6W3Fg4vUIYCB0S5,1,0.6557376980781555
0QHEIqNKsMoOY5urbzN48u,1,0.6734693646430969
0DWdj2oZMBFSzRsi2Cvfzf,1,0.5714285969734192
0o6V0Ij0wf7nZiTxPTiWgQ,0,0.09090909361839294
7sHGrG2Xo1UQ4mSLZLpyY2,0,0.4461538791656494
20R4HfKloPKgXDqU7UKk3x,1,0.36000001430511475
1wWZLW9uN2gLHkpx5MlfHV,0,0.0
6s9m5J92By7jii22Q2XtY2,1,0.4461538791656494
6CjtS2JZH9RkDz5UVInsa9,1,0.75
2vwlzO0Qp8kfEtzTsCXfyE,1,0.6315789222717285
3QGsuHI8jO1Rx4JWLUh9jd,1,0.2777777910232544
5pfJsMwoRYKampPay8amX0,1,0.75
6t2eIONH4Sax3R21QWiKNp,1,0.7021276354789734
5f1joOtoMeyppIcJGZQvqJ,1,0.75
0moqpuDhgttCjbCW9eYtNq,0,0.1428571492433548
0Rm85lKJ6ekRvWTF3msFXz,0,0.5
5b2bu6yyATC1zMXDGScJ2d,1,0.6557376980781555
67awxiNHNyjMXhVgsHuIrs,1,0.6734693646430969
1rkfJLgTlB6XYNjgZ0sVaK,1,0.4461538791656494
5uCax9HTNlzGybIStD3vDh,1,0.6285714507102966
4E0v7I2QmiTFDIDJuP5AeZ,0,0.30434781312942505
77e1d8pVDGq0z9Vl6NGPwS,0,0.4461538791656494
3DmW6y7wTEYHJZlLo1r6XJ,1,0.6557376980781555
7hHeAw2ll9ZuWlg34XhMis,0,0.0
3Yli7uWdYoxhtC8lsQEKC3,0,0.0
5enxwA8aAbwZbf5qCHORXi,1,0.5128205418586731
7ANJBj2j4axvayuxdnKqoS,0,0.4461538791656494
3rUGC1vUpkDG9CZFHMur1t,1,0.6285714507102966
4umIPjkehX1r7uhmGvXiSV,1,0.7021276354789734
1JCCdiru7fhstOIF4N7WJC,1,0.6285714507102966
2Rk4JlNc2TPmZe2af99d45,1,0.5128205418586731
1sL0UTiQcgcoaYgRlkR3Y6,0,0.0
7zsXy7vlHdItvUSH8EwQss,1,0.6557376980781555
6MVsglpCXFeS8sY2aGU8DN,0,0.4461538791656494
20DfkHC5grnKNJCzZQB6KC,1,0.7323943376541138
2IGMVunIBsBLtEQyoI1Mu7,1,0.8269230723381042
1BxfuPKGuaTgP7aM0Bbdwr,1,0.6557376980781555
7pzMu8Y4MfwSgbuqJGcCw2,0,0.0
1jaTQ3nqY3oAAYyCTbIvnM,1,0.7323943376541138
7yNX3ZFBWZoR52pbeU4Mcl,1,0.6875
65y9gkCzkq6XEzqzrI221z,0,0.6734693646430969
0qvKgNrG1NGD2gfmWPlY6a,0,0.09090909361839294
5vUnjhBzRJJIAOJPde6zDx,1,0.3571428656578064
0oJcIWQvejgUi79vtH8x80,0,0.625
7kDUspsoYfLkWnZR7qwHZl,1,0.6557376980781555
7BKx7RIo6NKZOTZw7ht8tT,0,0.0
5amnF5J2joZnGLJnyuyLkm,0,0.1764705926179886
7gZXCjAy6nxKCQWLEeX4LZ,1,0.6315789222717285
09mHLXMh3rmruStxevfh3U,0,0.4461538791656494
2f4K9nhN2RaRsMGaXTO3zt,0,0.3461538553237915
1i1fxkWeaMmKEB4T7zqbzK,1,0.38461539149284363
6XHVuErjQ4XNm6nDPVCxVX,1,0.6666666865348816
4kte3OcW800TPvOVgrLLj8,1,0.6557376980781555
2UIUM6WSATp3fK2rgBwB6J,0,0.1764705926179886
7DnAm9FOTWE3cUvso43HhI,1,0.7323943376541138
7cRggVoZ18mmvIN2EcSQ3J,0,0.6875
4iJyoBOLtHqaGxP12qzhQI,1,0.7021276354789734
6fDlK6P4s3BVMls9EmfCWI,1,0.5384615659713745
5yhKaacMZGRo4s6evJx9vk,1,0.8888888955116272
